EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
-531.3889997082308,10991.824509798083,14095.997999297371,11934.024449062468,-2961.099433729703,1401.48028176562,1337.7197944516229,-23770.57418974521,0.0
-531.1508208239799,10994.504022245907,14095.831274078397,11931.059121953544,-2963.612220958551,1398.8603140388589,1338.5534205465015,-23791.081391679218,0.0
-531.0317313818543,10996.75481270208,14099.642136226414,11934.369808444633,-2959.92044825266,1397.133517128039,1337.3863440136713,-23811.20750739843,0.0
-534.247146319243,10994.08720919847,14100.201856604403,11935.191525595297,-2960.646893849626,1398.1815042187434,1343.1859998451837,-23816.74516645727,0.0
-532.9967071769252,10998.553063278176,14101.345115248807,11939.419200790753,-2958.491374947154,1396.1093479257595,1335.0283730595863,-23797.61940205191,0.0
-529.0072108657207,11005.317343590903,14105.775242495876,11947.624463353202,-2944.260186613156,1398.9913124251968,1322.285802752157,-23770.359828749384,0.0
-528.6499425393441,11007.984947094516,14109.943372970269,11948.315182117529,-2942.7834775307992,1398.9198587599217,1317.0935030754847,-23748.495007175137,0.0
-527.9592237750162,11005.460250921453,14107.52585729512,11947.612554408988,-2944.6412728279574,1400.2298426233021,1319.7849244675213,-23718.877462918525,0.0
-530.6268272786276,11003.269005186346,14102.226377120534,11939.943194336105,-2950.3337481615563,1399.8487564085005,1324.1912338261652,-23717.638932720416,0.0
-533.663608052828,11003.328549907408,14102.321648674237,11938.168761648436,-2952.370177621903,1400.289387344365,1336.0763601502908,-23736.5027003531,0.0
-533.4849738896398,11007.056049445937,14109.276472094365,11947.672099130052,-2944.4745476089815,1405.2077813041485,1334.2542916857706,-23756.34300141121,0.0
-533.8541511602289,11006.948868948024,14109.562286755467,11945.016404570652,-2951.6675499133626,1394.9422713929296,1325.3106745821449,-23781.28033059229,0.0
-535.9143985090002,10996.719085869441,14100.975937978217,11939.800287005555,-2951.310281586986,1394.215825795964,1327.2041967119403,-23805.360215790068,0.0
