EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
1382.5093336350267,-1810.5644244109537,-863.1126407488343,-6784.346883727023,-10403.617937251773,-9284.891717924747,-5435.635133767216,-12069.965047248736,0.0
1378.1506600532327,-1812.6127628155125,-869.2100201856605,-6784.8589683281625,-10397.472922038096,-9282.4742022496,-5437.659654283349,-12079.1349342924,0.0
1381.1755318832209,-1806.5511102113242,-864.7798929385915,-6779.321309269327,-10392.22107764036,-9278.09171077938,-5437.75492583705,-12074.014088281003,0.0
1384.8196688122614,-1809.05198849596,-867.9238542107049,-6784.275430061748,-10402.843855877958,-9287.868953977884,-5440.017625237434,-12059.66381050488,0.0
1384.6410346490732,-1810.4453349688283,-870.2580072763649,-6789.813089120584,-10409.334230473798,-9290.667555867834,-5442.7566824063215,-12047.278508523827,0.0
1375.8760517086357,-1811.3980505058325,-865.8636068619337,-6787.062123007484,-10407.131075794476,-9289.262300450753,-5443.364038561162,-12037.834715763274,0.0
1375.6735996570224,-1810.2547918614275,-863.2436391351725,-6787.502753943349,-10404.415836514012,-9285.832524517538,-5439.576994301569,-12033.916673117345,0.0
1379.5440065261014,-1804.1216855919638,-853.3473064945427,-6777.665966023782,-10395.841396680977,-9279.294514144849,-5434.277514126985,-12042.90792599782,0.0
1379.7702764661399,-1804.3122286993646,-851.4895111973848,-6776.58225210044,-10396.710749608494,-9280.533044342954,-5440.124805735348,-12055.257501146236,0.0
1379.7821854103524,-1814.3395597263325,-865.8874247503587,-6784.23970322911,-10401.51005412615,-9284.200999160419,-5442.9472255137225,-12063.665215760297,0.0
1380.9016261663323,-1820.7227538242596,-875.3907622319743,-6791.206435593452,-10405.23755366468,-9293.049344710345,-5449.723414770663,-12071.560845773218,0.0
1380.853990389482,-1814.458649168458,-864.7203482175287,-6782.786812035179,-10397.699191978134,-9286.618514835567,-5446.924812880714,-12071.453665275305,0.0
1379.4010991955508,-1807.849185130492,-851.882506356399,-6772.819025729274,-10391.697084095009,-9282.20029653271,-5434.503784067023,-12070.084136690863,0.0
1380.7587188357816,-1805.2887621247937,-850.1676183897916,-6766.554921073472,-10386.2785144783,-9281.854937150547,-5434.039335242734,-12060.22353088287,0.0
